Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date
Tier One Insurance Company,92908.0,Guaranty Association Notice Form,H21.000 Health - Other,Form,Closed - Closed Exempt,AFLA-132690277,115,132690277,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132690277,True,https://filingaccess.serff.com/sfa/home/SC,['GUARANTY ASSOCIATION NOTICE'],1/25/21
Tier One Insurance Company,92908.0,T71000 Critical Illness,H07I.001 Critical Illness,Form,Closed - Closed Exempt,AFLA-132542088,115,132542088,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132542088,True,https://filingaccess.serff.com/sfa/home/SC,['Policy'],9/23/20
Tier One Insurance Company,92908.0,Tier One Accident 2019,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,MCHU-132127510,115,132127510,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132127510,True,https://filingaccess.serff.com/sfa/home/SC,"['Policy', 'Additional Accidental Death Benefit Rider', 'Application', 'Outine of Coverage', 'Electronic Delivery Notice', 'Replacement Notice', 'Duplication of Insurance Form', 'Duplication of Insurance Form', 'SC Rates']",2/6/20
Tier One Insurance Company,92908.0,Tier One Cancer Only 2019,H07I.002A Dread Disease - Cancer Only,Form/Rate,Closed - Approved,MCHU-132127519,115,132127519,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132127519,True,https://filingaccess.serff.com/sfa/home/SC,"['Policy', 'Initial Diagnosis Increasing Benefit Rider', 'Dependent Child Rider', 'Specified-Disease Benefit Rider', 'Skin Cancer Exclusion Rider', 'Application to Remove the Skin Cancer Exclusion Rider', 'Application', 'Cancer History Form', 'Outline of Coverage', 'Authorization to Obtain Information Form', 'SC Rates']",2/6/20
Tier One Insurance Company,92908.0,Tier One Critical Illness 2019,H07I.001 Critical Illness,Form/Rate,Closed - Approved,MCHU-132127534,115,132127534,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132127534,True,https://filingaccess.serff.com/sfa/home/SC,"['Lump Sum Critical Illness Policy Form', 'Critical Illness Event Recovery Benefit Rider', 'Critical Illness Event Hospitalization Benefit Rider', 'Application Form', 'Outline of Coverage', 'Authorization to Disclose Information', 'Duplication of Insurance', 'Duplication of Insurance', 'Replacement Notice', 'Premium Rates']",2/6/20
Time Insurance Company,69477.0,136.001.XX Rev. 09/2008 TIC Short Term Medical-Tru,H16G.004 Short Term,Form,Closed - Closed For Informational Purposes Only,MCHX-126194685,115,126194685,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126194685,True,https://filingaccess.serff.com/sfa/home/SC,"['Certificate Amendment', 'Benefit Summary']",6/18/09
Time Insurance Company,69477.0,2015 TIC IM QHP/EHB Filing,H16I.005A Individual - Preferred Provider (PPO),Form/Rate,Closed - Approved as Amended,ASPC-129565475,115,129565475,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129565475,True,https://filingaccess.serff.com/sfa/home/SC,"['PARTICIPATING PROVIDER MAJOR MEDICAL INSURANCE POLICY', 'PARTICIPATING PROVIDER INDIVIDUAL MAJOR MEDICAL COVERAGE', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'QHP Benefit Summary', 'PARTICIPATING PROVIDER MAJOR MEDICAL INSURANCE POLICY', 'PARTICIPATING PROVIDER INDIVIDUAL MAJOR MEDICAL COVERAGE', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'EHB Benefit Summary', 'Rate Data Template']",6/4/14
Time Insurance Company,69477.0,292.CER.XX Group Hospital-Medical Indemnity Time,H14G.000 Health - Hospital Indemnity,Form,Closed - Closed For Informational Purposes Only,MCHX-126597984,115,126597984,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126597984,True,https://filingaccess.serff.com/sfa/home/SC,"['Hospital Confinement and Surgical Fixed Indemnity Certificate Cover Page', 'Benefit Schedule', 'Application Form for Hospital-Medical Fixed Indemnity Insurance Plan', 'Amendment of Application/Enrollment Form']",4/23/10
Time Insurance Company,69477.0,292.CER.XX Group Hospital-Medical Indemnity Time,H14G.000 Health - Hospital Indemnity,Form,Closed - Closed For Informational Purposes Only,MCHX-G127021575,115,G127021575,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G127021575,True,https://filingaccess.serff.com/sfa/home/SC,"['Hospital Confinement and Surgical Fixed Indemnity Certificate Cover Page', 'Benefit Schedule', 'Application Form for Hospital-Medical Fixed Indemnity Insurance Plan', 'Amendment of Application/Enrollment Form']",4/23/10
Time Insurance Company,69477.0,496.001.XX-TIC-Limited Benefit Certificate of Medi,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,MCHX-125671151,115,125671151,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125671151,True,https://filingaccess.serff.com/sfa/home/SC,"['Limited Benefit Certificate of Medical Office Visit Insurance-Face Page', 'Limited Benefit Medical Office Visit Insurance Benefit Summary', 'Enrollment Application']",5/29/08
Time Insurance Company,69477.0,496.001.XX-TIC-Limited Benefit Certificate of Medi,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,MCHX-125695470,115,125695470,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125695470,True,https://filingaccess.serff.com/sfa/home/SC,"['Limited Benefit Certificate of Medical Office Visit Insurance-Face Page', 'Limited Benefit Medical Office Visit Insurance Benefit Summary', 'Enrollment Application']",6/13/08
Time Insurance Company,69477.0,499.001.XX TIC Limted Benefit Medical -Assoc.,Group Limited Benefit,Form,Closed - Closed For Informational Purposes Only,MCHX-125307092,115,125307092,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125307092,True,https://filingaccess.serff.com/sfa/home/SC,['Modified Benefit Endorsement'],9/27/07
Time Insurance Company,69477.0,499.001.XX TIC Limted Benefit Medical -Assoc.,Group Limited Benefit,Form,Closed - Closed For Informational Purposes Only,MCHX-125212238,115,125212238,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125212238,True,https://filingaccess.serff.com/sfa/home/SC,"['Assoc Limited Benefit Medical Expense Insurance-Certificate -Certificate Face Page', 'Association Limited Benefit Medical Insurance Benefit Summary', 'Optional Psychiatric Benefits', 'Modified Benefit Endorsement']",6/20/07
Time Insurance Company,69477.0,499.001.XX TIC Limted Benefit Medical -Assoc.,Group Limited Benefit,Form,Closed - Closed For Informational Purposes Only,MCHX-125227757,115,125227757,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125227757,True,https://filingaccess.serff.com/sfa/home/SC,['Association Limited Benefit Medical Insurance Benefit Summary'],7/9/07
Time Insurance Company,69477.0,499.BNS.001.XX-TIC Association Limited Benefit Med,H15G.001 Any Size Group,Form,Closed - Closed For Informational Purposes Only,MCHX-125735380,115,125735380,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125735380,True,https://filingaccess.serff.com/sfa/home/SC,"['Revised Definitions Matrix Page', 'PREVENTIVE SCREENING SERVICES BENEFITS RIDER']",7/16/08
Time Insurance Company,69477.0,499.BNS.001.XX-TIC Association Limited Benefit Med,H15G.001 Any Size Group,Form,Closed - Closed For Informational Purposes Only,MCHX-125649430,115,125649430,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125649430,True,https://filingaccess.serff.com/sfa/home/SC,"['Limited Benefit Medical Insurance Benefit Summary', 'Life Insurance Benefits Rider', 'Enrollment Application']",5/15/08
Time Insurance Company,69477.0,8032 TIC Accident Only,Individual Accident or Accidental Death and Dismemberment,Form,Closed - Closed Exempt,SPIN-L3QRYS2MV/00-00/00-00/00,115,L3QRYS2MV/00,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=L3QRYS2MV/00,True,https://filingaccess.serff.com/sfa/home/SC,"['Limited Benefit Medical Insurance Benefit Summary', 'Life Insurance Benefits Rider', 'Enrollment Application']",5/15/08
Time Insurance Company,69477.0,8034.POL.XX Individual Short Term Disability Inco,H11I.002 Short Term - Unrelated to marketing with employer or association groups,Form/Rate,Closed - Closed Exempt,MCHX-126382722,115,126382722,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126382722,True,https://filingaccess.serff.com/sfa/home/SC,"['Short Term Disability Income Policy', 'Short Term Disability Income Insurance Benefit Schedule', 'Acceptance of Offer and Attestation', 'Application Form for Short-Term Disability Insurance', 'Tele-App Part 1 Application', 'Tele-App Part 2 Application', 'Outline of Coverage', 'Actuarial Memorandum/Rates', 'Actuarial Memorandum/Rates']",11/12/09
Time Insurance Company,69477.0,8037 TIC Indiv Hosp Confinement & Sickness Indemni,Individual Hospital(expense or indemnity),Form,Closed - Closed Exempt,SPIN-5D8F6M2S4/00-00/00-00/00,115,5D8F6M2S4/00,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5D8F6M2S4/00,True,https://filingaccess.serff.com/sfa/home/SC,"['Short Term Disability Income Policy', 'Short Term Disability Income Insurance Benefit Schedule', 'Acceptance of Offer and Attestation', 'Application Form for Short-Term Disability Insurance', 'Tele-App Part 1 Application', 'Tele-App Part 2 Application', 'Outline of Coverage', 'Actuarial Memorandum/Rates', 'Actuarial Memorandum/Rates']",11/12/09
Time Insurance Company,69477.0,8038-TIC Indiv Hospital Indemnity,Group Hospital(expense or indemnity),Form,Closed - Closed Exempt,SPIN-07TRF2FP2/00-00/00-00/00,115,07TRF2FP2/00,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=07TRF2FP2/00,True,https://filingaccess.serff.com/sfa/home/SC,"['Short Term Disability Income Policy', 'Short Term Disability Income Insurance Benefit Schedule', 'Acceptance of Offer and Attestation', 'Application Form for Short-Term Disability Insurance', 'Tele-App Part 1 Application', 'Tele-App Part 2 Application', 'Outline of Coverage', 'Actuarial Memorandum/Rates', 'Actuarial Memorandum/Rates']",11/12/09
Time Insurance Company,69477.0,8079.POL.XX Individual Dental Indemnity Policy - T,H10I.000 Health - Dental,Form/Rate,Closed - Approved,MCHX-126431305,115,126431305,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126431305,True,https://filingaccess.serff.com/sfa/home/SC,"['Dental Policy Cover Page', 'Benefit Summary - Dental Insurance', 'Application Form for Dental Insurance', 'Outline of Coverage', 'Actuarial Memorandum and Rates']",12/23/09
Time Insurance Company,69477.0,8079.POL.XX Individual Dental Indemnity Policy - T,H10I.000 Health - Dental,Form/Rate,Closed - Approved,MCHX-G126999282,115,G126999282,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126999282,True,https://filingaccess.serff.com/sfa/home/SC,"['Dental Policy Cover Page', 'Benefit Summary - Dental Insurance', 'Application Form for Dental Insurance', 'Outline of Coverage', 'Actuarial Memorandum and Rates']",12/23/09
Time Insurance Company,69477.0,AK GM Discontinuance - TIC,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130100078,115,130100078,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130100078,True,https://filingaccess.serff.com/sfa/home/SC,[],5/28/15
Time Insurance Company,69477.0,AK IM Non-Renewal - TIC,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130099921,115,130099921,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130099921,True,https://filingaccess.serff.com/sfa/home/SC,[],5/28/15
Time Insurance Company,69477.0,Any Current Individual Medical,H16I.005C Individual - Other,Form,Closed - Approved as Amended,ASWX-125589559,115,125589559,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125589559,True,https://filingaccess.serff.com/sfa/home/SC,"['Condition Specific Deductible Endorsement', 'Special Exception Rider']",4/1/08
Time Insurance Company,69477.0,ASC (Voluntary Products),H02I.000 Health - Accident Only,Form,Closed - Closed Exempt,ASWX-G128091238,115,G128091238,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128091238,True,https://filingaccess.serff.com/sfa/home/SC,"['Condition Specific Deductible Endorsement', 'Special Exception Rider']",4/1/08
Time Insurance Company,69477.0,ASC (Voluntary Products),H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,ASWX-G127325275,115,G127325275,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G127325275,True,https://filingaccess.serff.com/sfa/home/SC,"['Condition Specific Deductible Endorsement', 'Special Exception Rider']",4/1/08
Time Insurance Company,69477.0,ASC (Voluntary Products),H07I.002 Dread Disease,Form/Rate,Closed - Approved as Amended,ASWX-G127867478,115,G127867478,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G127867478,True,https://filingaccess.serff.com/sfa/home/SC,"['Condition Specific Deductible Endorsement', 'Special Exception Rider']",4/1/08
Time Insurance Company,69477.0,FI - 244 Form Filing Assoc,Individual Comprehensive Major Medical,Form,Closed - Closed For Informational Purposes Only,ASWX-125345176,115,125345176,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125345176,True,https://filingaccess.serff.com/sfa/home/SC,['Maternity Care Services Benefit Rider'],11/1/07
Time Insurance Company,69477.0,FI - 244 Form Filing Assoc,Individual Comprehensive Major Medical,Form,Closed - Closed For Informational Purposes Only,ASWX-125344321,115,125344321,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125344321,True,https://filingaccess.serff.com/sfa/home/SC,['Benefit Schedule Amendment Rider'],10/31/07
Time Insurance Company,69477.0,FI - 244 Form Filing Assoc,Individual Comprehensive Major Medical,Form,Closed - Closed For Informational Purposes Only,ASWX-125035271,115,125035271,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125035271,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,"FI - 553 True Form, Rate, etc...",H16I.005C Individual - Other,Form,Closed - Approved,ASWX-G129110949,115,G129110949,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129110949,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,"FI - 553 True Form, Rate, etc...",H16I.005C Individual - Other,Form,Closed - Approved,ASWX-G128905546,115,G128905546,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128905546,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC IM Filing,H15G.001 Any Size Group,Form,Closed - Closed For Informational Purposes Only,ASWX-G129139802,115,G129139802,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129139802,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC IM Filing,H16I.005C Individual - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G128090845,115,G128090845,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128090845,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC IM Filing,H16I.005C Individual - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G129186606,115,G129186606,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129186606,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.001C Any Size Group - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G126782635,115,G126782635,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126782635,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.001C Any Size Group - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G129097522,115,G129097522,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129097522,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.001C Any Size Group - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G129203972,115,G129203972,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129203972,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved as Amended,ASWX-G128090487,115,G128090487,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128090487,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.003G Small Group Only - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G126878152,115,G126878152,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126878152,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H16G.003G Small Group Only - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G127339192,115,G127339192,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G127339192,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G128058667,115,G128058667,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128058667,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,General TIC SG Filing,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G128898634,115,G128898634,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G128898634,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,HSP Confine/Surgical Fixed Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Closed For Informational Purposes Only,ASWX-G126946770,115,G126946770,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G126946770,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,IM & GM EHB Products,H16G.001C Any Size Group - Other,Form,Closed - Approved,ASWX-G129073966,115,G129073966,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129073966,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,IM & GM EHB Products,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved,ASWX-G129070645,115,G129070645,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129070645,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,IM & GM EHB Products,H16G.003G Small Group Only - Other,Form,Closed - Approved,ASWX-G129374787,115,G129374787,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129374787,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,IM & GM EHB Products,H16I.005C Individual - Other,Form,Closed - Approved,ASWX-G129074229,115,G129074229,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129074229,True,https://filingaccess.serff.com/sfa/home/SC,['Cancer Benefit Rider'],11/10/06
Time Insurance Company,69477.0,NV GM Discontinuance GM TIC,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130058382,115,130058382,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130058382,True,https://filingaccess.serff.com/sfa/home/SC,[],5/1/15
Time Insurance Company,69477.0,NV IM Non-Renewal IM TIC,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130058251,115,130058251,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130058251,True,https://filingaccess.serff.com/sfa/home/SC,[],5/1/15
Time Insurance Company,69477.0,SC Annual List of EXEMPT Filings,H21.000 Health - Other,Form,Closed - Closed Exempt,ASPC-130126583,115,130126583,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130126583,True,https://filingaccess.serff.com/sfa/home/SC,[],6/16/15
Time Insurance Company,69477.0,SC GM TIC EHB 1/1/2015 Rate Filing,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved as Amended,ASPC-129582214,115,129582214,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129582214,True,https://filingaccess.serff.com/sfa/home/SC,"['Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Benefit Summary', 'Certificate', 'Rate Data Template']",6/12/14
Time Insurance Company,69477.0,SC GM TIC GrM 1/1/2015 Rate Filing,H16G.003G Small Group Only - Other,Form/Rate,Closed - Approved as Amended,ASPC-129658951,115,129658951,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129658951,True,https://filingaccess.serff.com/sfa/home/SC,['Rate Manual'],8/26/14
Time Insurance Company,69477.0,SC TIC CY 2013 Guaranteed Loss Ratio Filing,H16I.005C Individual - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-129534312,115,129534312,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129534312,True,https://filingaccess.serff.com/sfa/home/SC,[],5/7/14
Time Insurance Company,69477.0,SC TIC IM ALL Licensed States Notice,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130118388,115,130118388,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130118388,True,https://filingaccess.serff.com/sfa/home/SC,[],6/10/15
Time Insurance Company,69477.0,SC TIC SG ALL Licensed States Notice,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,ASPC-130118465,115,130118465,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130118465,True,https://filingaccess.serff.com/sfa/home/SC,[],6/10/15
Time Insurance Company,69477.0,"SC TIM.CER.SC, 244 GdM 7/1/2015 Filing",H16G.001C Any Size Group - Other,Form/Rate,Closed - Approved,ASPC-129847213,115,129847213,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129847213,True,https://filingaccess.serff.com/sfa/home/SC,"['Base Contract Rates', 'Right Start/Save Right Rates']",1/6/15
Time Insurance Company,69477.0,SC Withdrawal GM TIC,H21.000 Health - Other,Form,Closed - Approved,ASPC-130109046,115,130109046,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130109046,True,https://filingaccess.serff.com/sfa/home/SC,[],6/3/15
Time Insurance Company,69477.0,SC Withdrawal IM TIC,H21.000 Health - Other,Form,Closed - Approved,ASPC-130108998,115,130108998,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130108998,True,https://filingaccess.serff.com/sfa/home/SC,[],6/3/15
Time Insurance Company,69477.0,STD-Ancillary (Employer Sponsored),Group Comprehensive Major Medical,Form,Closed - Closed Exempt,ASWX-125078682,115,125078682,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125078682,True,https://filingaccess.serff.com/sfa/home/SC,"['Master Policy', 'Certificate', 'Generic Rate Manual', 'Generic Actuarial Memorandum']",1/10/07
Time Insurance Company,69477.0,TIC - Stop Loss- Policy/Schedule/Application,H12.004 Self-Funded Health Plan,Form,Closed - Closed Exempt,MCHU-129048520,115,129048520,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129048520,True,https://filingaccess.serff.com/sfa/home/SC,"['Stop Loss Policy', 'Benefit Schedule - Stop Loss Insurance', 'Application - Stop Loss Insurance']",7/3/13
Time Insurance Company,69477.0,TIC STM Assoc Pol/Bns/App,H16G.004 Short Term,Form/Rate,Closed - Closed For Informational Purposes Only,MCHU-130011151,115,130011151,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130011151,True,https://filingaccess.serff.com/sfa/home/SC,"['Short Term Medical Certificate', 'Benefit Summary', 'Application Form Individual Medical Insurance', 'Rate Sheet - Monthly Pay', 'Rate Sheet - Single Pay']",4/2/15
Time Insurance Company,69477.0,TIC – Group Hosp Indemnity – Rider/BNS,H14G.000 Health - Hospital Indemnity,Form,Closed - Closed For Informational Purposes Only,MCHU-129111022,115,129111022,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129111022,True,https://filingaccess.serff.com/sfa/home/SC,"['Amendment Rider', 'Benefit Schedule (1/2013 Edition)']",7/10/13
Time Insurance Company,69477.0,TIC-2014 AME-Riders,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,MCHU-129997162,115,129997162,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129997162,True,https://filingaccess.serff.com/sfa/home/SC,"['Cancer and Heart-Stroke Rider', 'Sickness Indemnity Rider', 'Benefit Schedule', 'Outline of Coverage', 'Application for Accident Medical Expense Insurance with Optional Riders', 'CHS & SIP Rider Rates', 'Att C-Rider LLRs']",3/25/15
Time Insurance Company,69477.0,Time Base Chassis (TIM &TGM),H16G.001C Any Size Group - Other,Form/Rate,Closed - Approved as Amended,ASWX-G129378148,115,G129378148,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129378148,True,https://filingaccess.serff.com/sfa/home/SC,"['Cancer and Heart-Stroke Rider', 'Sickness Indemnity Rider', 'Benefit Schedule', 'Outline of Coverage', 'Application for Accident Medical Expense Insurance with Optional Riders', 'CHS & SIP Rider Rates', 'Att C-Rider LLRs']",3/25/15
Time Insurance Company,69477.0,Time Base Chassis (TIM &TGM),H16G.003G Small Group Only - Other,Form,Closed - Closed For Informational Purposes Only,ASWX-G129120962,116,G129120962,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=G129120962,True,https://filingaccess.serff.com/sfa/home/SC,"['Cancer and Heart-Stroke Rider', 'Sickness Indemnity Rider', 'Benefit Schedule', 'Outline of Coverage', 'Application for Accident Medical Expense Insurance with Optional Riders', 'CHS & SIP Rider Rates', 'Att C-Rider LLRs']",3/25/15
