Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date
Philadelphia Indemnity Insurance Company,18058.0,Philadelphia Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,WESA-130322138,65,130322138,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130322138,True,https://filingaccess.serff.com/sfa/home/SD,"['South Dakota Master Policy', 'South Dakota Master Policy', 'South Dakota Master Policy', 'South Dakota Master Certificate', 'South Dakota Master Certificate', 'Application John Doe', 'Catastrophic Cash Benefit', 'Communicable Disease Benefit', 'Crisis Death Benefit', 'Deferred Dental Expense Benefit', 'Emergency Sickness Benefit', 'Expanded Medical Benefit', 'Extended Dental Expense Benefit', 'General Endorsement', 'Heart and Circulatory [and Respiratory] Conditions', 'Hmo Ppo Denial Benefit', 'Medical Evacuation [and Transport] Expense Benefit', 'Rehabilitation and Extended Care Facility Benefits', 'Renewal Endorsement', 'Repatriation of Remains Expense Benefits', 'Total Disability Weekly or Monthly Income Benefits', 'South Dakota Master Policy', 'South Dakota Master Policy', 'Wisconsin Master Policy', 'South Dakota Master Certificate', 'South Dakota Master Certificate', 'Wisconsin Master Certificate', 'Application John Doe']",11/9/15
Philadelphia Indemnity Insurance Company,18058.0,Philadelphia Blanket Accident SD,H04.003 Health - Blanket Accident Only,Form,Closed - Approved,WESA-133326340,65,133326340,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133326340,True,https://filingaccess.serff.com/sfa/home/SD,"['Blanket Accident Policy', 'Blanket Accident Certificate']",7/13/22
Philadelphia Indemnity Insurance Company,18058.0,PIIC Blanket Accident SD Amendment,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,WESA-130501175,65,130501175,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130501175,True,https://filingaccess.serff.com/sfa/home/SD,"['South Dakota Master Policy', 'South Dakota Master Certificate']",3/31/16
Physicians Life Insurance Company,72125.0,NOTICE OF PREMIUM INCREASE,H21.000 Health - Other,Form,Closed - Approved,PHYS-126337837,65,126337837,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126337837,True,https://filingaccess.serff.com/sfa/home/SD,['AMENDMENT RIDER'],10/9/09
Physicians Mutual Insurance Company,80578.0,A176-1,H07I.002A Dread Disease - Cancer Only,Form,Closed - Approved,PHYS-125114295,65,125114295,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125114295,True,https://filingaccess.serff.com/sfa/home/SD,['SPECIFIED DISEASE APPLICATION'],3/8/07
Physicians Mutual Insurance Company,80578.0,A176-1T,H07I.002 Dread Disease,Form,Closed - Approved,PHYS-125741012,65,125741012,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125741012,True,https://filingaccess.serff.com/sfa/home/SD,['SPECIFIED DISEASE APPLICATION'],7/23/08
Physicians Mutual Insurance Company,80578.0,A345-1,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6NDHNK300/00-00/00-00/00,65,6NDHNK300/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6NDHNK300/00,True,https://filingaccess.serff.com/sfa/home/SD,['SPECIFIED DISEASE APPLICATION'],7/23/08
Physicians Mutual Insurance Company,80578.0,A345SD-2,H10I.000 Health - Dental,Form,Closed - Approved,PHYS-125351314,65,125351314,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125351314,True,https://filingaccess.serff.com/sfa/home/SD,[],11/7/07
Physicians Mutual Insurance Company,80578.0,A528-4,H07I.002 Dread Disease,Form,Closed - Approved,USPH-6KSMF5124/00-00/00-00/00,65,6KSMF5124/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6KSMF5124/00,True,https://filingaccess.serff.com/sfa/home/SD,[],11/7/07
Physicians Mutual Insurance Company,80578.0,A643-1,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,PHYS-126364043,65,126364043,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126364043,True,https://filingaccess.serff.com/sfa/home/SD,['APPLICATION'],12/16/09
Physicians Mutual Insurance Company,80578.0,Accident Only Policy & Riders,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,PHYS-127291722,65,127291722,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127291722,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,AM6/AM7,H21.000 Health - Other,Form,Closed - Approved,USPH-6RWPJK147/00-00/00-00/00,65,6RWPJK147/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6RWPJK147/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,"B221, et al",H14I.000 Health - Hospital Indemnity,Form and/or Rate,Closed - Approved,USPH-6AGJXA133/00-00/00-00/00,65,6AGJXA133/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6AGJXA133/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,B265 et al,H14I.000 Health - Hospital Indemnity,Form and/or Rate,Closed - Approved,USPH-6LYLF5559/00-00/00-00/00,65,6LYLF5559/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6LYLF5559/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,B269,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6MGLM8911/00-00/00-00/00,65,6MGLM8911/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6MGLM8911/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,B269,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6MMRXT800/00-00/00-00/00,65,6MMRXT800/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6MMRXT800/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,B296,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,USPH-6U7NXZ063/00-00/00-00/00,65,6U7NXZ063/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6U7NXZ063/00,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENTAL DEATH BENEFIT POLICY', 'ACCIDENTAL DEATH BENEFIT RIDER', 'ACCIDENT ONLY INTENSIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY HOSPITAL INDEMNITY BENEFIT RIDER', 'ACCIDENTAL DISMEMBERMENT AND OUTPATIENT SURGERY BENEFIT RIDER', 'TRAVEL ACCIDENT DEATH BENEFIT RIDER', 'P525-STD-062411', 'B410-STD-062411', 'B411-STD-062411', 'B412-STD-062411', 'B413-STD-062411', 'B414-STD-062411']",10/10/11
Physicians Mutual Insurance Company,80578.0,B360 & A142-1,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,PHYS-125919164,65,125919164,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125919164,True,https://filingaccess.serff.com/sfa/home/SD,"['PRE-EXISTING CONDITIONS AMENDMENT RIDER', 'PRE-EXISTING CONDITIONS AMENDMENT RIDER', 'APPLICATION']",12/1/08
Physicians Mutual Insurance Company,80578.0,B422 Amendment Rider,H03I.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,PHYS-128896382,65,128896382,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128896382,True,https://filingaccess.serff.com/sfa/home/SD,['Amendment Rider'],2/15/13
Physicians Mutual Insurance Company,80578.0,B426 Vision Benefit Rider,H20I.000 Health - Vision,Form,Closed - Approved,PHYS-129616767,65,129616767,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129616767,True,https://filingaccess.serff.com/sfa/home/SD,"['Vision Benefit Rider', 'Rates']",7/8/14
Physicians Mutual Insurance Company,80578.0,B429T et. al. Accident Only Riders,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,PHYS-129989744,65,129989744,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129989744,True,https://filingaccess.serff.com/sfa/home/SD,"['ACCIDENT ONLY AMBULANCE BENEFIT RIDER', 'ACCIDENT ONLY SURGERY BENEFIT RIDER', 'ACCIDENT ONLY SURGERY BENEFIT RIDER', 'ACCIDENT ONLY OUTPATIENT SERVICES BENEFIT RIDER', 'ACCIDENT ONLY RECUPERATIVE CARE BENEFIT RIDER', 'ACCIDENT ONLY RECUPERATIVE CARE BENEFIT RIDER', 'ACCIDENTAL DEATH BENEFIT POLICY AMENDMENT RIDER', 'B429-STD-050715', 'B429-STD-022615', 'B430-STD-050715', 'B430-STD-022615', 'B430-STD-022615', 'B431-STD-050715', 'B431-STD-022615', 'B432-STD-022615']",3/26/15
Physicians Mutual Insurance Company,80578.0,B439 Dental Benefit Rider,H10I.000 Health - Dental,Form/Rate,Closed - Approved,PHYS-130574279,65,130574279,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130574279,True,https://filingaccess.serff.com/sfa/home/SD,"['Participating Providers and Preventive Benefit Rider', 'B439 Rates']",5/18/16
Physicians Mutual Insurance Company,80578.0,Cancer Application - Informational Filing,H07I.002A Dread Disease - Cancer Only,Form,Closed - Filed,PHYS-125004825,65,125004825,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125004825,True,https://filingaccess.serff.com/sfa/home/SD,[],11/1/06
Physicians Mutual Insurance Company,80578.0,Covered Children Amendment Rider,H21.000 Health - Other,Form,Closed - Approved,PHYS-126770459,65,126770459,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126770459,True,https://filingaccess.serff.com/sfa/home/SD,['Covered Children Amendment Rider'],8/16/10
Physicians Mutual Insurance Company,80578.0,Dental 2022,H10I.000 Health - Dental,Form/Rate,Closed - Approved,PHYS-133149161,65,133149161,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133149161,True,https://filingaccess.serff.com/sfa/home/SD,"['Individual Dental Policy', 'Individual Dental Policy', 'Vision Benefit Rider', 'Extra Benefits Rider', 'Extra Care Rider', 'Vision and Hearing Benefit Rider', 'Dental Application', 'Table of Rates', 'Table of Rates', 'Table of Rates', 'Table of Rates', 'Table of Rates']",2/21/22
Physicians Mutual Insurance Company,80578.0,Dental 2022,H10I.000 Health - Dental,Form,Closed - Approved,PHYS-133247210,65,133247210,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133247210,True,https://filingaccess.serff.com/sfa/home/SD,"['Extra Benefits Rider', 'Table of Rates', 'Table of Rates', 'Table of Rates', 'Table of Rates', 'Table of Rates']",5/2/22
Physicians Mutual Insurance Company,80578.0,Dental Enhancements,H10I.000 Health - Dental,Form/Rate,Closed - Approved,PHYS-126908128,65,126908128,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126908128,True,https://filingaccess.serff.com/sfa/home/SD,"['P150SD Schedule A', 'P150SD Schedule B', 'P150SD Schedule C', 'P150SD Schedule D', 'P150SD Schedule E', 'P150SD Schedule F']",12/9/10
Physicians Mutual Insurance Company,80578.0,Dental Riders,H10I.000 Health - Dental,Form/Rate,Closed - Approved,PHYS-126974106,65,126974106,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126974106,True,https://filingaccess.serff.com/sfa/home/SD,"['Rate Guarantee Amendment Rider', 'Common Services Benefit Rider', 'Enhanced Major Services Rider', 'Benefit Increase Rider', 'Individual Dental Riders Rates']",1/7/11
Physicians Mutual Insurance Company,80578.0,Fixed Indemnity,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,PHYS-129733172,65,129733172,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129733172,True,https://filingaccess.serff.com/sfa/home/SD,"['APPLICATION', 'HOSPITAL CONFINEMENT POLICY - APPLICATION', 'Application for Supplemental Hospital, Medical and Surgical Indemnity Policy']",9/23/14
Physicians Mutual Insurance Company,80578.0,NOTICE OF PREMIUM INCREASE,H21.000 Health - Other,Form,Closed - Approved,PHYS-126337852,65,126337852,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126337852,True,https://filingaccess.serff.com/sfa/home/SD,['AMENDMENT RIDER'],10/9/09
Physicians Mutual Insurance Company,80578.0,P150,H10I.000 Health - Dental,Form and/or Rate,Closed - Withdrawn,USPH-6AZQQ9507/00-00/00-00/00,65,6AZQQ9507/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6AZQQ9507/00,True,https://filingaccess.serff.com/sfa/home/SD,['AMENDMENT RIDER'],10/9/09
Physicians Mutual Insurance Company,80578.0,P150,H10I.000 Health - Dental,Form,Closed - Approved,PHYS-125281326,65,125281326,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125281326,True,https://filingaccess.serff.com/sfa/home/SD,"['DENTAL POLICY', 'P150SD RATES']",9/4/07
Physicians Mutual Insurance Company,80578.0,P150SD Schedules,H10I.000 Health - Dental,Form,Closed - Approved,PHYS-126031554,65,126031554,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126031554,True,https://filingaccess.serff.com/sfa/home/SD,"['P150SD SCHEDULE A', 'P150SD SCHEDULE B', 'P150SD SCHEDULE C', 'P150SD SCHEDULE D', 'P150SD SCHEDULE E', 'P150SD SCHEDULE F']",2/11/09
Physicians Mutual Insurance Company,80578.0,P176,H07I.002 Dread Disease,Form/Rate,Closed - Approved,PHYS-125068939,65,125068939,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125068939,True,https://filingaccess.serff.com/sfa/home/SD,"['INDIVIDUAL SPECIFIED DISEASE POLICY & SCHEDULE', 'INDIVIDUAL SPECIFIED DISEASE POLICY & SCHEDULE', 'FIRST DIAGNOSIS CRITICAL ILLNESS BENEFIT RIDER', 'FIRST DIAGNOSIS CRITICAL ILLNESS BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'APPLICATION', 'APPLICATION', 'APPLICATION', 'APPLICATION', 'P176-SD-122106', 'P176-SD-122106', 'B276-SD-122106', 'B276-SD-122106', 'B277-SD-1222106', 'B277-SD-1222106']",12/26/06
Physicians Mutual Insurance Company,80578.0,P345,H14I.000 Health - Hospital Indemnity,Form and/or Rate,Closed - Approved,USPH-67XJEA885/00-00/00-00/00,65,67XJEA885/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=67XJEA885/00,True,https://filingaccess.serff.com/sfa/home/SD,"['INDIVIDUAL SPECIFIED DISEASE POLICY & SCHEDULE', 'INDIVIDUAL SPECIFIED DISEASE POLICY & SCHEDULE', 'FIRST DIAGNOSIS CRITICAL ILLNESS BENEFIT RIDER', 'FIRST DIAGNOSIS CRITICAL ILLNESS BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'FIRST DIAGNOSIS INTERNAL CANCER BENEFIT RIDER', 'APPLICATION', 'APPLICATION', 'APPLICATION', 'APPLICATION', 'P176-SD-122106', 'P176-SD-122106', 'B276-SD-122106', 'B276-SD-122106', 'B277-SD-1222106', 'B277-SD-1222106']",12/26/06
Physicians Mutual Insurance Company,80578.0,P345SD,H14I.000 Health - Hospital Indemnity,Form,Closed - Approved,PHYS-125156138,65,125156138,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125156138,True,https://filingaccess.serff.com/sfa/home/SD,['Policy'],4/17/07
Physicians Mutual Insurance Company,80578.0,P346SD,H16I.005A Individual - Preferred Provider (PPO),Form/Rate,Closed - Approved,PHYS-125318085,65,125318085,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125318085,True,https://filingaccess.serff.com/sfa/home/SD,"['Limited Health Benefit Policy', 'Limited Health Benefit Policy', 'Major Medical Policy', 'Major Medica Policy Schedule', 'Application', 'Application', 'P346 - SD - 03262007']",10/9/07
Physicians Mutual Insurance Company,80578.0,P643 ET AL,H21.000 Health - Other,Form,Closed - Approved,PHYS-125439184,65,125439184,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125439184,True,https://filingaccess.serff.com/sfa/home/SD,"['LIMITED BENEFIT HEALTH COVERAGE HOSPITAL, MEDICAL, SURGICAL INDEMNITY POLICY', 'LIMITED BENEFIT HEALTH COVERAGE HOSPITAL, MEDICAL, SURGICAL INDEMNITY POLICY', 'INTENSIVE CARE CONFINEMENT BENEFIT RIDER, SCHEDULE', 'INTENSIVE CARE CONFINEMENT BENEFIT RIDER, SCHEDULE', 'EXTRA HOSPITAL CONFINEMENT BENEFIT RIDER, SCHEDULE', 'EXTRA HOSPITAL CONFINEMENT BENEFIT RIDER, SCHEDULE', 'EXTENDED HOSPITAL CONFINEMENT BENEFIT RIDER, SCHEDULE', 'EXTENDED HOSPITAL CONFINEMENT BENEFIT RIDER, SCHEDULE', 'SURGERY EXTRA BENEFIT RIDER, SCHEDULE', 'SURGERY EXTRA BENEFIT RIDER, SCHEDULE', 'ACCIDENT ONLY HOSPITAL BENEFIT RIDER, SCHEDULE', 'ACCIDENTAL DEATH BENEFIT RIDER, SCHEDULE', 'APPLICATION', 'APPLICATION', 'P643-STD-121707', 'B318-STD-121707', 'B319-STD-121707', 'B320-STD-121707', 'B321-STD-121707', 'B322-STD-121707', 'B323-STD-121707']",1/24/08
Pioneer Security Life Insurance Company,67946.0,Accidental Death and Dismemberment - PS02-9428,H03I.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,AAMC-127668782,65,127668782,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127668782,True,https://filingaccess.serff.com/sfa/home/SD,"['Accidental Death and Dismemberment Policy', 'Application']",10/3/11
Plateau Insurance Company,97152.0,Group Employer Prescription Drug Filing,H17G.000 Health - Prescription Drug,Form,Closed - Approved,PLIG-133669896,65,133669896,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133669896,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Prescription Drug Policy', 'Certificate of Insurance', 'Application']",12/13/23
Praetorian Insurance Company,37257.0,Medical Stop Loss - PIC,H12.004 Self-Funded Health Plan,Form,Closed - Approved,QBEC-133748388,65,133748388,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133748388,True,https://filingaccess.serff.com/sfa/home/SD,"['APPLICATION FOR EXCESS LOSS INSURANCE POLICY', 'EXCESS LOSS INSURANCE POLICY', 'AGGREGATE ACCOMMODATION ENDORSEMENT', 'AMENDATORY ENDORSEMENT', 'PLAN MIRRORING ENDORSEMENT', 'REWARDS ENDORSEMENT', 'RATE STABILIZATION ENDORSEMENT', 'TERMINAL LIABILITY ENDORSEMENT', 'EXPEDITED REIMBURSEMENT ENDORSEMENT', 'REFERENCE BASED PRICING ENDORSEMENT', 'ADVANCE REIMBURSEMENT ENDORSEMENT', 'DOMESTIC EXPENSES ENDORSEMENT', 'SOUTH DAKOTA ENDORSEMENT']",7/18/23
PreferredOne Insurance Company,11817.0,2013 SD Employer Stoploss,H12.004 Self-Funded Health Plan,Form,Closed - Approved,PRED-129199786,65,129199786,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129199786,True,https://filingaccess.serff.com/sfa/home/SD,"['Excess Medical Indemnity Policy', 'Aggregating Sxpecific Retention Endorsement', 'Excess Medical Indemnity Policy Amendment', 'Monthly Aggregate Reimbursement Endorsement', 'Specific Excess Loss Advance Reimbursement Endorsement', 'Terminal Liability Endorsement']",9/11/13
PreferredOne Insurance Company,11817.0,2015 SD Employer Stop Loss,H12.004 Self-Funded Health Plan,Form,Closed - Approved,PRED-130139382,65,130139382,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130139382,True,https://filingaccess.serff.com/sfa/home/SD,"['SD Excess Medical Insurance Policy', 'SD Excess Medical Insurance Policy', 'SD Aggregating Specific Retention Endorsement', 'SD Excess Medical Indemnity Policy Amendment', 'SD Monthly Aggregate Reimbursement Endorsement', 'SD Specific Excess Loss Advance Reimbursement Endorsement', 'SD Terminal Liability Endorsement', 'SD Experience Refund Endorsement']",6/25/15
Presidential Life Insurance Company,68039.0,ACC-ER-ADD Group Policy,H21.000 Health - Other,Form,Closed - Approved,CLTR-125516946,65,125516946,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125516946,True,https://filingaccess.serff.com/sfa/home/SD,[],2/29/08
Presidential Life Insurance Company,68039.0,Accident and Emergency Room Accident and Sickness Coverage,H21.000 Health - Other,Form,Closed - Disapproved,CLTR-126452482,65,126452482,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126452482,True,https://filingaccess.serff.com/sfa/home/SD,['Accident and Emergency Room Accident and Sickness Certificate'],1/12/10
Presidential Life Insurance Company,68039.0,Association Fiing,H21.000 Health - Other,Form,Closed - Disapproved,CMPM-125798487,65,125798487,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125798487,True,https://filingaccess.serff.com/sfa/home/SD,[],8/31/08
Presidential Life Insurance Company,68039.0,Blanket Group Insurance Program,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CLTR-125395467,65,125395467,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125395467,True,https://filingaccess.serff.com/sfa/home/SD,"['Group Policy', 'Certificate of Insurance', 'Certificate of Insurance', 'Group Application']",12/20/07
Presidential Life Insurance Company,68039.0,Group Accident and Emergency Room,H21.000 Health - Other,Form,Closed - Disapproved,CLTR-126457302,65,126457302,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126457302,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate of Insurance'],1/14/10
Presidential Life Insurance Company,68039.0,Group Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Disapproved,CLTR-126452374,65,126452374,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126452374,True,https://filingaccess.serff.com/sfa/home/SD,['Group Hospital Indemnity Certificate'],1/12/10
Presidential Life Insurance Company,68039.0,Group Hospital Indemnity(2),H14G.000 Health - Hospital Indemnity,Form,Closed - Disapproved,CLTR-126457271,65,126457271,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126457271,True,https://filingaccess.serff.com/sfa/home/SD,['Certificate of Insurance'],1/14/10
Presidential Life Insurance Company,68039.0,HOSPITAL INDEMNITY,H14G.000 Health - Hospital Indemnity,Form,Closed - Withdrawn,CLTR-126281502,65,126281502,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126281502,True,https://filingaccess.serff.com/sfa/home/SD,[],9/1/09
Principal Life Insurance Company,61271.0,051 LTD Disability Filing,H11G.003 Long Term,Form,Closed - Approved,USPH-6K3G92578/00-00/00-00/00,65,6K3G92578/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6K3G92578/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/1/09
Principal Life Insurance Company,61271.0,051 STD Disability Filing,H11G.002 Short Term,Form,Closed - Approved,USPH-6K3GF2611/00-00/00-00/00,66,6K3GF2611/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6K3GF2611/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/1/09
Principal Life Insurance Company,61271.0,2005 SD Vision,H20G.000 Health - Vision,Form,Closed - Approved,USPH-6DDK6F577/00-00/00-00/00,66,6DDK6F577/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6DDK6F577/00,True,https://filingaccess.serff.com/sfa/home/SD,[],9/1/09
